contract_number,client_account,S3_full_path,file_name,doc_type,S3_vectors,OpenSearch
58738,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58738/Aetna Amendment 24 PCA Linkage redline 2-18-20.docx,Aetna Amendment 24 PCA Linkage redline 2-18-20.docx,Amendment,True,--
58738,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58738/Aetna Amendment 4 to CV Schedule 15 2-18-20.docx,Aetna Amendment 4 to CV Schedule 15 2-18-20.docx,Amendment,True,--
58738,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58738/Aetna Cap Amendment PCA and CV 2-5-20.pdf,Aetna Cap Amendment PCA and CV 2-5-20.pdf,Amendment,True,--
58738,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58738/Aetna- Cotiviti - Amendment No. 4 to Schedule No. 15-2020 - JK - 03112020 - Dynamics 58738.pdf,Aetna- Cotiviti - Amendment No. 4 to Schedule No. 15-2020 - JK - 03112020 - Dynamics 58738.pdf,Amendment,True,--
58738,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58738/Aetna- Cotiviti Inc (Verscend Technologies)- Amendment No. 4 to Schedule No. 15-2020 CW2289107 - signed.pdf,Aetna- Cotiviti Inc (Verscend Technologies)- Amendment No. 4 to Schedule No. 15-2020 CW2289107 - signed.pdf,Amendment,True,--
58738,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58738/Aetna- Cotiviti Inc (iht)-Health Care Technology SA- Amendment No. 024 CW2302096 - unsigned.docx,Aetna- Cotiviti Inc (iht)-Health Care Technology SA- Amendment No. 024 CW2302096 - unsigned.docx,Amendment,True,--
58738,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58738/Aetna- Cotiviti Inc-Amendment 24 to Healthcare Technology Services Agreement-2020 CW2302096 - signed (003).pdf,Aetna- Cotiviti Inc-Amendment 24 to Healthcare Technology Services Agreement-2020 CW2302096 - signed (003).pdf,Amendment,True,--
58738,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58738/Aetna- Cotiviti Inc-Amendment 24 to Healthcare Technology Services Agreement-2020 CW2302096 - signed.pdf,Aetna- Cotiviti Inc-Amendment 24 to Healthcare Technology Services Agreement-2020 CW2302096 - signed.pdf,Amendment,True,--
58738,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58738/Aetna- Cotiviti Inc-Amendment 24 to Healthcare Technology Services Agreement-2020 CW2302096 - unsigned.pdf,Aetna- Cotiviti Inc-Amendment 24 to Healthcare Technology Services Agreement-2020 CW2302096 - unsigned.pdf,Amendment,True,--
58738,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58738/RE Aetna cap on invoices.msg,RE Aetna cap on invoices.msg,Amendment,True,--
63491,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/63491/32476_SIGNED_Aetna Life Insurance Company - CO5 to SOW68 - 3641 - 1_13_2020 (1).pdf,32476_SIGNED_Aetna Life Insurance Company - CO5 to SOW68 - 3641 - 1_13_2020 (1).pdf,Work Order / Change Request,True,--
58683,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58683/Cotiviti Holdings Inc.-Notice of Termination-Aetna 2019-12-18 001.pdf,Cotiviti Holdings Inc.-Notice of Termination-Aetna 2019-12-18 001.pdf,Termination,True,--
58683,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58683/Termination Aetna RAPS.msg,Termination Aetna RAPS.msg,Termination,True,--
59029,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/59029/Aetna- Cotiviti Inc- Amendment No. 1 to SOW No. 8 for MAC State Codified LCD Edits.docx,Aetna- Cotiviti Inc- Amendment No. 1 to SOW No. 8 for MAC State Codified LCD Edits.docx,Amendment,True,--
59029,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/59029/Aetna-Cotiviti Inc- Amendment No. 1 to SOW No. 8 - JK - 04072020 - Dynamics 59029.pdf,Aetna-Cotiviti Inc- Amendment No. 1 to SOW No. 8 - JK - 04072020 - Dynamics 59029.pdf,Amendment,True,--
59029,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/59029/Aetna-Cotiviti Inc- Amendment No. 1 to SOW No. 8 -CW2340332 - signed.pdf,Aetna-Cotiviti Inc- Amendment No. 1 to SOW No. 8 -CW2340332 - signed.pdf,Amendment,True,--
59028,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/59028/Aetna - Cotiviti - Amendment 1 to SOW 9 - JK - 04072020 - Dynamics 59028.pdf,Aetna - Cotiviti - Amendment 1 to SOW 9 - JK - 04072020 - Dynamics 59028.pdf,Amendment,True,--
59028,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/59028/Aetna - Cotiviti Amendment 1 to SOW 9 for Narrative CMS LCD and NCD Edits CW2340313 - signed.pdf,Aetna - Cotiviti Amendment 1 to SOW 9 for Narrative CMS LCD and NCD Edits CW2340313 - signed.pdf,Amendment,True,--
59028,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/59028/Aetna - Cotiviti Amendment 1 to SOW 9 for Narrative CMS LCD and NCD Edits CW2340313 - unsigned.pdf,Aetna - Cotiviti Amendment 1 to SOW 9 for Narrative CMS LCD and NCD Edits CW2340313 - unsigned.pdf,Amendment,True,--
59028,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/59028/Aetna- Cotiviti Inc- Amendment No. 1 to SOW No. 9 for Narrative CMS LCD and NCD Edits.docx,Aetna- Cotiviti Inc- Amendment No. 1 to SOW No. 9 for Narrative CMS LCD and NCD Edits.docx,Amendment,True,--
58583,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58583/Aetna - Cotiviti - Amendment No. 5 to Schedule No. 15 - JK - 04072020 - Dynamics 58583.pdf,Aetna - Cotiviti - Amendment No. 5 to Schedule No. 15 - JK - 04072020 - Dynamics 58583.pdf,Amendment,True,--
58583,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58583/Aetna IDX Run Out Amendment 1 SOW8 1-22-20_PA030620.docx,Aetna IDX Run Out Amendment 1 SOW8 1-22-20_PA030620.docx,Amendment,True,--
58583,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58583/Aetna IDX Run Out Amendment 1 SOW9 1-22-20_PA030620.docx,Aetna IDX Run Out Amendment 1 SOW9 1-22-20_PA030620.docx,Amendment,True,--
58583,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58583/Aetna IDX Run Out Amendment 1-22-20.docx,Aetna IDX Run Out Amendment 1-22-20.docx,Amendment,True,--
58583,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58583/Aetna- Cotiviti Inc- Amendment No. 1 to SOW No. 8 for MAC State Codified LCD Edits.docx,Aetna- Cotiviti Inc- Amendment No. 1 to SOW No. 8 for MAC State Codified LCD Edits.docx,Amendment,True,--
58583,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58583/Aetna- Cotiviti Inc- Amendment No. 1 to SOW No. 9 for Narrative CMS LCD and NCD Edits.docx,Aetna- Cotiviti Inc- Amendment No. 1 to SOW No. 9 for Narrative CMS LCD and NCD Edits.docx,Amendment,True,--
58583,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58583/Aetna- Cotiviti Inc- Amendment No. 25 to Healthcare Technology Services Agreement- 2020.docx,Aetna- Cotiviti Inc- Amendment No. 25 to Healthcare Technology Services Agreement- 2020.docx,Amendment,True,--
58583,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58583/Aetna-Cotiviti Inc- Amendment No. 5 to Schedule No. 15- 2020 CW2289107 - signed.pdf,Aetna-Cotiviti Inc- Amendment No. 5 to Schedule No. 15- 2020 CW2289107 - signed.pdf,Amendment,True,--
58583,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58583/Aetna-Cotiviti Inc- Amendment No. 5 to Schedule No. 15- 2020 CW2289107 - unsigned.pdf,Aetna-Cotiviti Inc- Amendment No. 5 to Schedule No. 15- 2020 CW2289107 - unsigned.pdf,Amendment,True,--
59115,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/59115/Aetna- Cotiviti Inc-Amendment 24 to Healthcare Technology Services Agreement-2020 CW2302096 - signed.pdf,Aetna- Cotiviti Inc-Amendment 24 to Healthcare Technology Services Agreement-2020 CW2302096 - signed.pdf,Amendment,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190221 - Aetna HEDIS Pricing Approval for 2020 Contract.msg,20190221 - Aetna HEDIS Pricing Approval for 2020 Contract.msg,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190306 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti_(Cotiviti 03 06 19).docx,20190306 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti_(Cotiviti 03 06 19).docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190327 - FINAL Pricing Approval - FW Aetna HEDIS 2020 SOW.msg,20190327 - FINAL Pricing Approval - FW Aetna HEDIS 2020 SOW.msg,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti CLient Release 1.0 (SBC 05.06.19).docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti CLient Release 1.0 (SBC 05.06.19).docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti CLient Release 1.0 (SBC 05.06.19)_(AET 05 15).docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti CLient Release 1.0 (SBC 05.06.19)_(AET 05 15).docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti CLient Release 2.0 (SBC 05.22.19).docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti CLient Release 2.0 (SBC 05.22.19).docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti CLient Release 2.0 (SBC 05.22.19)_(CVS 05 28).docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti CLient Release 2.0 (SBC 05.22.19)_(CVS 05 28).docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti CLient Release 3.0 (SBC 06.06.19).docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti CLient Release 3.0 (SBC 06.06.19).docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti CLient Release 3.0 (SBC 06.06.19)_(CVS 06 11).docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti CLient Release 3.0 (SBC 06.06.19)_(CVS 06 11).docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Client Release 4.0 (SBC 06.18.19).docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Client Release 4.0 (SBC 06.18.19).docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Client Release 5.0 (SBC 06.26.19).docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Client Release 5.0 (SBC 06.26.19).docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (MM 06.17.19).docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (MM 06.17.19).docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (MM 4-15-19) - Empel Comments.docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (MM 4-15-19) - Empel Comments.docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (SBC 04.12.19).docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (SBC 04.12.19).docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (SBC 04.24.19) - marcis comments.docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (SBC 04.24.19) - marcis comments.docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (SBC 04.24.19).docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (SBC 04.24.19).docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (SBC 05.02.19) w marcis comments.docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (SBC 05.02.19) w marcis comments.docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (SBC 05.02.19).docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (SBC 05.02.19).docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (SBC 05.20.19).docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (SBC 05.20.19).docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (SBC 05.29.19).docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (SBC 05.29.19).docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (SBC 05.29.19)_Mark Murdock comments 5.30.19.docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (SBC 05.29.19)_Mark Murdock comments 5.30.19.docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (SBC 06.12.19).docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy (SBC 06.12.19).docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy JM-MM-MS Combined 5-22-19.docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti Internal Copy JM-MM-MS Combined 5-22-19.docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti_DRAFT.docx,20190401 - Aetna HEDIS - C-SCH-019-MBA-Cotiviti_DRAFT.docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190520 - RE Aetna HEDIS Pricing Approval for Fax Blast No Minimum.msg,20190520 - RE Aetna HEDIS Pricing Approval for Fax Blast No Minimum.msg,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190531 - Sofia E. Comments in email RE Aetna HEDIS SOW Renewal Question.msg,20190531 - Sofia E. Comments in email RE Aetna HEDIS SOW Renewal Question.msg,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190624 - RE Aetna  Cotiviti HEDIS SOW Renewal - 48 Hour Acceptance.msg,20190624 - RE Aetna  Cotiviti HEDIS SOW Renewal - 48 Hour Acceptance.msg,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190624 - RE Aetna  Cotiviti HEDIS SOW Renewal with CVS comments.msg,20190624 - RE Aetna  Cotiviti HEDIS SOW Renewal with CVS comments.msg,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/20190710 - Cotiviti SCH 19 for HEDIS records repository 2020 to 2022.docx,20190710 - Cotiviti SCH 19 for HEDIS records repository 2020 to 2022.docx,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/Aetna 20190205 - Extend Cotiviti contract for HEDIS project.msg,Aetna 20190205 - Extend Cotiviti contract for HEDIS project.msg,SOW,True,--
54818,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/54818/CW2285661 - Cotiviti SCH 19 for HEDIS records repository 2020 to 2022.docx - signed.pdf,CW2285661 - Cotiviti SCH 19 for HEDIS records repository 2020 to 2022.docx - signed.pdf,SOW,True,--
58490,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58490/Aetna - Cotiviti - AMD3 to SCH15 - JK - 122719 - Dynamics 58490.pdf,Aetna - Cotiviti - AMD3 to SCH15 - JK - 122719 - Dynamics 58490.pdf,Amendment,True,--
58490,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58490/Aetna- Cotiviti Inc (formerly Verscend Technologies Inc)- Amendment No. 3 to Schedule No. 15 CW2289107 - signed.pdf,Aetna- Cotiviti Inc (formerly Verscend Technologies Inc)- Amendment No. 3 to Schedule No. 15 CW2289107 - signed.pdf,Amendment,True,--
58489,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58489/Aetna - Cotiviti - Amendment No. 23 to HTSM(iHT) PCA - JK - 122719 - Dynamics 58489.pdf,Aetna - Cotiviti - Amendment No. 23 to HTSM(iHT) PCA - JK - 122719 - Dynamics 58489.pdf,Amendment,True,--
58489,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/58489/Aetna- Cotiviti Inc- Amendment No. 23 to HTSM(iHT) 2002 to 2024 CW2302096 - signed.pdf,Aetna- Cotiviti Inc- Amendment No. 23 to HTSM(iHT) 2002 to 2024 CW2302096 - signed.pdf,Amendment,True,--
63489,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/63489/28913_Aetna Local Telco Program SOW 110119.pdf,28913_Aetna Local Telco Program SOW 110119.pdf,SOW,True,--
57383,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/57383/'C-Amend-022-LA-Cotiviti(iHT)-2002 (bd 10-18-19) gpt.docx','C-Amend-022-LA-Cotiviti(iHT)-2002 (bd 10-18-19) gpt.docx',Amendment,--,--
57383,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/57383/Aetna - Amendment No. 22_v2.docx,Aetna - Amendment No. 22_v2.docx,Amendment,True,--
57383,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/57383/Aetna - Cotiviti - AMD22 to sso agmtnt - DS - 102819 - Dynamics 57383.pdf,Aetna - Cotiviti - AMD22 to sso agmtnt - DS - 102819 - Dynamics 57383.pdf,Amendment,True,--
57383,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/57383/Aetna - Cotiviti Inc Amendment 22 to Service Agreement CW2302096 - signed.pdf,Aetna - Cotiviti Inc Amendment 22 to Service Agreement CW2302096 - signed.pdf,Amendment,True,--
57383,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/57383/Aetna Availity Internal Memo -  Contract #57383 .msg,Aetna Availity Internal Memo -  Contract #57383 .msg,Amendment,True,--
57383,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/57383/C-Amend-022-LA-Cotiviti(iHT)-2002 (bd 10-18-19) gpt.docx,C-Amend-022-LA-Cotiviti(iHT)-2002 (bd 10-18-19) gpt.docx,Amendment,True,--
57383,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/57383/C-Amend-022-LA-Cotiviti(iHT)-2002 (bd 10-9-19).docx,C-Amend-022-LA-Cotiviti(iHT)-2002 (bd 10-9-19).docx,Amendment,True,--
57383,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/57383/Help with Aetna document.msg,Help with Aetna document.msg,Amendment,True,--
57383,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/57383/RE C-Amend-022-LA-Cotiviti(iHT)-2002 (bd 10-9-19).docx.msg,RE C-Amend-022-LA-Cotiviti(iHT)-2002 (bd 10-9-19).docx.msg,Amendment,True,--
57383,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/57383/Re_ ____ EXTERNAL EMAIL - USE CAUTION____ Dynamics # 57383 C-Amend-022-LA-Cotiviti(iHT)-2002 (bd 10-18-19) gpt_pdf.msg,Re_ ____ EXTERNAL EMAIL - USE CAUTION____ Dynamics # 57383 C-Amend-022-LA-Cotiviti(iHT)-2002 (bd 10-18-19) gpt_pdf.msg,Amendment,True,--
