contract_number,account_name,s3_full_path,file_name,doc_type,s3_vectors,opensearch,status_reason,contract_title,contract_requester,reviewing_attorney,created_on,document_effective_date,account_type,parent_contract,solution_line,sharepoint_document_url,related_product,document_title
34508,Humana,s3://ml-legal-restricted/contract-docs/00034508/Humana_ 2016 Attestation for Privacy Policy and Procedures - Executed SF 34508.pdf,Humana_ 2016 Attestation for Privacy Policy and Procedures - Executed SF 34508.pdf,Other,True,--,Fully-Executed/Complete,Humana Privacy P&P Attestation,Dynamics SVC,Saloni Choudhry,2017-01-31 17:10:45,2017-02-02,Client,,Record Import/Clean Up,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/00034508/Humana_ 2016 Attestation for Privacy Policy and Procedures - Executed SF 34508.pdf,Record Import/Clean Up,Privacy Policy and Procedure Attestation
34174,Humana,s3://ml-legal-restricted/contract-docs/00034174/HUMANA Compliance Attestation 013017_Completed.pdf,HUMANA Compliance Attestation 013017_Completed.pdf,Other,True,--,Fully-Executed/Complete,Humana Attestation,Dynamics SVC,,2017-01-26 18:50:44,2017-01-30,Client,,Record Import/Clean Up,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/00034174/HUMANA Compliance Attestation 013017_Completed.pdf,Record Import/Clean Up,IOP-2014-2297752 (Verisk - Exterior Windows on Data Center) RESOLVED
67083,Humana,"s3://ml-legal-restricted/contract-docs/67083/50785_5. Amendment 2 to Sch 236 - Addition of New Programs, Term Extension Renewal - Fully Executed 12-20-17 (Replaces CO1653 for Humana).pdf","50785_5. Amendment 2 to Sch 236 - Addition of New Programs, Term Extension Renewal - Fully Executed 12-20-17 (Replaces CO1653 for Humana).pdf",Amendment,True,--,Fully-Executed/Complete,Humana Amnd 2 to Sch. 236 122017 (CI CID 13573 Amnd),Dynamics SVC,Dynamics SVC,2022-01-14 00:42:39,2016-12-12,Client,66131.0,Population Health Management,"https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/67083/50785_5. Amendment 2 to Sch 236 - Addition of New Programs, Term Extension Renewal - Fully Executed 12-20-17 (Replaces CO1653 for Humana).pdf",Eliza Standard,Amendment 002 to Schedule 236 Services Exhibit A to the Services Agreement
70497,Humana,s3://ml-legal-restricted/contract-docs/70497/12.1.29.1.11 Humana  SOW 249 Billing & Recon Global Pricing - Fully Executed.pdf,12.1.29.1.11 Humana  SOW 249 Billing & Recon Global Pricing - Fully Executed.pdf,SOW,True,--,Fully-Executed/Complete,Humana Billing and Reconciliation SOW 249,Dynamics SVC,Dynamics SVC,2022-12-07 22:17:47,2016-12-09,Client,66129.0,Population Health Management,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/70497/12.1.29.1.11 Humana  SOW 249 Billing & Recon Global Pricing - Fully Executed.pdf,Eliza Standard,Statement of Work 249
27230,Humana,s3://ml-legal-restricted/contract-docs/00027230/EPVS_HUM_Verscend Technologies Inc. fka Verisk Health Inc._Illinois ICP ....pdf,EPVS_HUM_Verscend Technologies Inc. fka Verisk Health Inc._Illinois ICP ....pdf,Addendum,True,--,Fully-Executed/Complete,Humana- Addendum 1 to MSA #08013- Illinois Medicaid,Dynamics SVC,Nicole Payne,2016-05-23 15:42:16,2016-12-07,Client,8013.0,Payment Accuracy,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/00027230/EPVS_HUM_Verscend Technologies Inc. fka Verisk Health Inc._Illinois ICP ....pdf,Record Import/Clean Up,ILLINOIS ICP/DUAL DEMONSTRATION AMENDMENT
30437,Humana,s3://ml-legal-restricted/contract-docs/00030437/2016 Attestation for Privacy Policy and Procedures FINAL for signature 10062016.pdf,2016 Attestation for Privacy Policy and Procedures FINAL for signature 10062016.pdf,Other,True,--,Fully-Executed/Complete,Humana Privacy P&P Attestation 2016,Dynamics SVC,Sarah Lowdon,2016-10-06 17:08:00,2016-10-06,Client,,Record Import/Clean Up,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/00030437/2016 Attestation for Privacy Policy and Procedures FINAL for signature 10062016.pdf,Record Import/Clean Up,Privacy Policy and Procedure Attestation
30433,Humana,s3://ml-legal-restricted/contract-docs/00030433/Humana- Anti-corruption Questionnaire and Certification FINAL 10.05.2016.pdf,Humana- Anti-corruption Questionnaire and Certification FINAL 10.05.2016.pdf,Other,True,--,Fully-Executed/Complete,Humana ABC Questionnaire and Certification,Dynamics SVC,Sarah Lowdon,2016-10-06 00:41:27,2016-10-05,Client,,Record Import/Clean Up,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/00030433/Humana- Anti-corruption Questionnaire and Certification FINAL 10.05.2016.pdf,Record Import/Clean Up,Anti-Corruption Questionnaire and Certification
30413,Humana,s3://ml-legal-restricted/contract-docs/00030413/Humana BAA Policy and Workflow Attestation (4).pdf,Humana BAA Policy and Workflow Attestation (4).pdf,Other,True,--,Fully-Executed/Complete,Humana BAA Policy and Workflow Attestation,Dynamics SVC,Sarah Lowdon,2016-10-03 20:12:50,2016-10-04,Client,,Record Import/Clean Up,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/00030413/Humana BAA Policy and Workflow Attestation (4).pdf,Record Import/Clean Up,Humana BAA Policy and Workflow Attestation
70017,Humana,s3://ml-legal-restricted/contract-docs/70017/Amend 1 - Sch 233 - Fully Executed.pdf,Amend 1 - Sch 233 - Fully Executed.pdf,Amendment,True,--,Fully-Executed/Complete,Amnd 1 to Sch 233,Angelica Miranda,,2022-11-04 17:05:31,2016-09-30,Client,70015.0,Population Health Management,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/70017/Amend 1 - Sch 233 - Fully Executed.pdf,Eliza Standard,Amendment 001 to Schedule 233 to Services Exhibit A to the Services Agreement
66132,Humana,s3://ml-legal-restricted/contract-docs/66132/11240_7.1.2.13.1 Amendment 3 to Services Agreement - Humana - Fully Executed.pdf,11240_7.1.2.13.1 Amendment 3 to Services Agreement - Humana - Fully Executed.pdf,Amendment,True,--,Fully-Executed/Complete,Humana Inc. Amend 3 to SA 092616 (CI CID 6168),Dynamics SVC,Dynamics SVC,2021-11-29 21:35:15,2016-09-26,Client,66129.0,Population Health Management,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/66132/11240_7.1.2.13.1 Amendment 3 to Services Agreement - Humana - Fully Executed.pdf,Eliza Standard,AMENDMENT 003 TO SERVICES AGREEMENT
29615,Humana,s3://ml-legal-restricted/contract-docs/00029615/Humana Policy Review Attestation.pdf,Humana Policy Review Attestation.pdf,Letter,True,--,Fully-Executed/Complete,Humana Attestation Letter,Sarah Lowdon,Sarah Lowdon,2016-09-12 16:42:37,2016-09-12,Client,,Record Import/Clean Up,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/00029615/Humana Policy Review Attestation.pdf,Record Import/Clean Up,Humana Attestation Letter
27407,Humana,s3://ml-legal-restricted/contract-docs/00027407/Humana Termination Letter 8-17-2016 SF27407.pdf,Humana Termination Letter 8-17-2016 SF27407.pdf,Termination,True,--,Fully-Executed/Complete,Humana- Termination of Schedule #3 dated 9/1/2009 - FFP,Dynamics SVC,Brett Magun,2016-06-06 13:26:46,2016-08-17,Client,8016.0,Payment Accuracy,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/00027407/Humana Termination Letter 8-17-2016 SF27407.pdf,FFP,"Termination of Schedule 003 (“Schedule 003”) dated September 1st, 2009"
67078,Humana,s3://ml-legal-restricted/contract-docs/67078/HUMANA – ASTHMA AND ANTIDEPRESSANT MEDICATION ADHERENCE - SOW 241 - FULLY EXECUTED.pdf,HUMANA – ASTHMA AND ANTIDEPRESSANT MEDICATION ADHERENCE - SOW 241 - FULLY EXECUTED.pdf,SOW,True,--,Fully-Executed/Complete,Humana SOW 241 071916 (CI CID 4845 SOW),Dynamics SVC,Dynamics SVC,2022-01-14 00:42:34,2016-07-19,Client,66129.0,Population Health Management,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/67078/HUMANA – ASTHMA AND ANTIDEPRESSANT MEDICATION ADHERENCE - SOW 241 - FULLY EXECUTED.pdf,Eliza Standard,Schedule 241
66128,Humana,s3://ml-legal-restricted/contract-docs/66128/410_Humana Auth email  AICD audits 063016.pdf,410_Humana Auth email  AICD audits 063016.pdf,Letter,True,--,Fully-Executed/Complete,Humana Auth email  AICD audits 063016 (CI CID 2846),Dynamics SVC,Dynamics SVC,2021-11-29 21:35:11,2016-06-30,Client,67599.0,Payment Integrity,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/66128/410_Humana Auth email  AICD audits 063016.pdf,Record Import/Clean Up,Humana AICD Audit
27843,Humana,s3://ml-legal-restricted/contract-docs/00027843/Humana Disclosure of Ownership and Control Interest Statement 6-24-16 SF27843.pdf,Humana Disclosure of Ownership and Control Interest Statement 6-24-16 SF27843.pdf,Other,True,--,Fully-Executed/Complete,Ownership Disclosure Form - Medicaid,Zach Smith,,2016-06-24 15:30:56,2016-06-24,Client,,Payment Accuracy,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/00027843/Humana Disclosure of Ownership and Control Interest Statement 6-24-16 SF27843.pdf,Record Import/Clean Up,DISCLOSURE OF OWNERSHIP AND CONTROL INTEREST STATEMENT
55470,Humana,s3://ml-legal-restricted/contract-docs/55470/Humana - Schedule No. 11 (CCV) (July 2016) [55470].pdf,Humana - Schedule No. 11 (CCV) (July 2016) [55470].pdf,SOW,True,--,Fully-Executed/Complete,Schedule No. 11 Complex Chart Review,Dynamics SVC,ihtech Simko,2019-04-12 15:35:54,2016-03-01,Client,55452.0,Payment Accuracy,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/55470/Humana - Schedule No. 11 (CCV) (July 2016) [55470].pdf,RCA,Schedule Number 011 Complex Chart Review
67093,Humana,s3://ml-legal-restricted/contract-docs/67093/50801_2. Humana - Amendment 1 to SOW 236 - Medicare Savings - Fully Executed 2-29-16 (1).pdf,50801_2. Humana - Amendment 1 to SOW 236 - Medicare Savings - Fully Executed 2-29-16 (1).pdf,Amendment,True,--,Fully-Executed/Complete,Humana Amnd 1 to Sch. 236 022916 (CI CID 13573 Amnd),Dynamics SVC,Dynamics SVC,2022-01-14 00:42:49,2016-02-29,Client,66131.0,Population Health Management,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/67093/50801_2. Humana - Amendment 1 to SOW 236 - Medicare Savings - Fully Executed 2-29-16 (1).pdf,Eliza Standard,Amendment 1 to Schedule 236 Services Exhibit A to the Services Agreement
55479,Humana,s3://ml-legal-restricted/contract-docs/55479/Humana - Amendment No. 3 to MSA & Amendment No. 1 to BAA (Dec 2015) [55479].pdf,Humana - Amendment No. 3 to MSA & Amendment No. 1 to BAA (Dec 2015) [55479].pdf,Amendment,True,--,Fully-Executed/Complete,Amendment No. 3 to MSA & Amendment No. 1 to BAA,ihtech Simko,ihtech Simko,2019-04-12 15:36:00,2015-12-18,Client,55476.0,Payment Accuracy,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/55479/Humana - Amendment No. 3 to MSA & Amendment No. 1 to BAA (Dec 2015) [55479].pdf,Payment Policy Management,Amendment 003 to THE MASTER SERVICES AGREEMENT and  Amendment 001 to THE BUSINESS ASSOCIATE AGREEMENT
55457,Humana,s3://ml-legal-restricted/contract-docs/55457/Humana - Amendment No. 1 (Dec 2015) [55457].pdf,Humana - Amendment No. 1 (Dec 2015) [55457].pdf,Amendment,True,--,Fully-Executed/Complete,Amendment No. 1 to MSA & BAA,Dynamics SVC,ihtech Simko,2019-04-12 15:35:46,2015-12-18,Client,55452.0,Payment Accuracy,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/55457/Humana - Amendment No. 1 (Dec 2015) [55457].pdf,RCA,Amendment 001 to THE MASTER SERVICES AGREEMENT and to THE BUSINESS ASSOCIATE AGREEMENT
66131,Humana,s3://ml-legal-restricted/contract-docs/66131/50804_1. Humana Schedule 236 - Global Pricing for Medicare Savings - Fully Executed 91415 (1).pdf,50804_1. Humana Schedule 236 - Global Pricing for Medicare Savings - Fully Executed 91415 (1).pdf,SOW,True,--,Fully-Executed/Complete,Humana Schedule 236 - Global Pricing for Medicare Savings 91415 (CI CID 13573),Dynamics SVC,Dynamics SVC,2021-11-29 21:35:14,2015-07-01,Client,66129.0,Population Health Management,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/66131/50804_1. Humana Schedule 236 - Global Pricing for Medicare Savings - Fully Executed 91415 (1).pdf,Eliza Standard,SCHEDULE NUMBER 236 HUMANA GLOBAL PRICING FOR MEDICARE SAVINGS
55471,Humana,s3://ml-legal-restricted/contract-docs/55471/Humana - Schedule No. 10 (Workers Compensation) (July 2015) [55471].pdf,Humana - Schedule No. 10 (Workers Compensation) (July 2015) [55471].pdf,SOW,True,--,Fully-Executed/Complete,Schedule No. 10 Worker's Compensation,Dynamics SVC,ihtech Simko,2019-04-12 15:35:55,2015-06-22,Client,55452.0,Payment Accuracy,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/55471/Humana - Schedule No. 10 (Workers Compensation) (July 2015) [55471].pdf,RCA,Schedule Number 010 Workers’ Compensation
55458,Humana,s3://ml-legal-restricted/contract-docs/55458/Humana - Amendment No. 1 to Schedule 2 (July 2015) [55458].pdf,Humana - Amendment No. 1 to Schedule 2 (July 2015) [55458].pdf,Amendment,True,--,Fully-Executed/Complete,Amendment No. 1 to Schedule No. 2 to Master Services Schedule,Dynamics SVC,ihtech Simko,2019-04-12 15:35:47,2015-06-01,Client,55466.0,Payment Accuracy,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/55458/Humana - Amendment No. 1 to Schedule 2 (July 2015) [55458].pdf,RCA,Amendment 001 to Schedule 002 to the Master Services Schedule
55453,Humana,s3://ml-legal-restricted/contract-docs/55453/Humana - Cotiviti - NDA - DS - 01282015 - Dynamics_55453.pdf,Humana - Cotiviti - NDA - DS - 01282015 - Dynamics_55453.pdf,NDA,True,--,Fully-Executed/Complete,Non-Disclosure Agreement,Dynamics SVC,ihtech Simko,2019-04-12 15:35:43,2015-01-21,Client,,Payment Accuracy,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/55453/Humana - Cotiviti - NDA - DS - 01282015 - Dynamics_55453.pdf,RCA,NON-DISCLOSURE AGREEMENT
70015,Humana,s3://ml-legal-restricted/contract-docs/70015/Humana SOW 233 CarePlus Satisfaction Survey_Fully Executed_1214.pdf,Humana SOW 233 CarePlus Satisfaction Survey_Fully Executed_1214.pdf,SOW,True,--,Fully-Executed/Complete,Humana Sch 223 Careplus Satisfaction Survey,Angelica Miranda,,2022-11-04 16:51:54,2014-12-11,Client,66129.0,Population Health Management,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/70015/Humana SOW 233 CarePlus Satisfaction Survey_Fully Executed_1214.pdf,Eliza Standard,SCHEDULE NUMBER 233 HUMANA CAREPLUS SATISFACTION SURVEY
55460,Humana,s3://ml-legal-restricted/contract-docs/55460/Humana - Cotiviti - SOW 7 - DS - 11032014 - Dynamics_55460.pdf,Humana - Cotiviti - SOW 7 - DS - 11032014 - Dynamics_55460.pdf,SOW,True,--,Fully-Executed/Complete,Schedule No. 7 Medical Chart Review Cost Avoidance Audits,Dynamics SVC,ihtech Simko,2019-04-12 15:35:48,2014-10-01,Client,55452.0,Payment Accuracy,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/55460/Humana - Cotiviti - SOW 7 - DS - 11032014 - Dynamics_55460.pdf,Retrospective Clinical Chart Validation,Schedule 007 Medical Chart Review Cost Avoidance Audits
13543,Humana,s3://ml-legal-restricted/contract-docs/00013543/Humana Inc-Addendum (Medicare & Part D) to MSA-Executed.pdf,Humana Inc-Addendum (Medicare & Part D) to MSA-Executed.pdf,Addendum,True,--,Fully-Executed/Complete,Humana- Addendum 1 to MSA #10591- Medicare Advantage & Part D,Dynamics SVC,,2015-03-25 17:54:37,2014-06-02,Client,10591.0,Quality Improvement,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/00013543/Humana Inc-Addendum (Medicare & Part D) to MSA-Executed.pdf,Quality Intelligence,Medicare Advantage and Part D Addendum- Attachment B
13456,Humana,s3://ml-legal-restricted/contract-docs/00013456/Humana -INFORMATION TECHNOLOGY SECURITY - Attachment C part 2 SF13456.pdf,Humana -INFORMATION TECHNOLOGY SECURITY - Attachment C part 2 SF13456.pdf,Addendum,True,--,Fully-Executed/Complete,Humana- Addendum 2 to MSA #10591- IT Security,Dynamics SVC,,2015-03-18 15:12:40,2014-06-02,Client,10591.0,Quality Improvement,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/00013456/Humana -INFORMATION TECHNOLOGY SECURITY - Attachment C part 2 SF13456.pdf,Quality Intelligence,ATTACHMENT C INFORMATION TECHNOLOGY SECURITY
10591,Humana,s3://ml-legal-restricted/contract-docs/00010591/Humana Inc- MSA 6-2-14 Executed.pdf,Humana Inc- MSA 6-2-14 Executed.pdf,MSA,True,--,Fully-Executed/Complete,Humana- MSA 4- Quality Improvement,Jenny Ritchie (non user),,2014-04-16 18:53:27,2014-06-02,Client,,Quality Improvement,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/00010591/Humana Inc- MSA 6-2-14 Executed.pdf,Quality Intelligence,MASTER APPLICATION SERVICE PROVIDER AGREEMENT
55472,Humana,s3://ml-legal-restricted/contract-docs/55472/Humana - Amendment No. 3 to Schedule No. 1 (June 2014) [55472].pdf,Humana - Amendment No. 3 to Schedule No. 1 (June 2014) [55472].pdf,Amendment,True,--,Fully-Executed/Complete,Amendment No. 3 to Schedule No. 1,ihtech Simko,ihtech Simko,2019-04-12 15:35:55,2014-06-01,Client,55467.0,Payment Accuracy,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/55472/Humana - Amendment No. 3 to Schedule No. 1 (June 2014) [55472].pdf,RCA,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/55472/Humana%20-%20Amendment%20No.%203%20to%20Schedule%20No.%201%20%28June%202014%29%20%5b55472%5d.pdf
10744,Humana,s3://ml-legal-restricted/contract-docs/00010744/SVS-ICS.HUM.VERISK.GUARANTY.05-23-2014 - signed.pdf,SVS-ICS.HUM.VERISK.GUARANTY.05-23-2014 - signed.pdf,Other,True,--,Fully-Executed/Complete,Humana- ISO Guaranty Agreement  RQI QI 5-28-2014,Dynamics SVC,,2014-05-30 17:34:41,2014-05-28,Client,,Quality Improvement,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/00010744/SVS-ICS.HUM.VERISK.GUARANTY.05-23-2014 - signed.pdf,Quality Intelligence,GUARANTY AGREEMENT
55454,Humana,s3://ml-legal-restricted/contract-docs/55454/Humana - Non-Disclosure Agreement (Rapid Ratings International) (April 2014) [55454].pdf,Humana - Non-Disclosure Agreement (Rapid Ratings International) (April 2014) [55454].pdf,NDA,True,--,Fully-Executed/Complete,Non-Disclosure Agreement (Rapid Ratings International),Dynamics SVC,ihtech Simko,2019-04-12 15:35:44,2014-05-15,Client,,Payment Accuracy,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/55454/Humana - Non-Disclosure Agreement (Rapid Ratings International) (April 2014) [55454].pdf,RCA,Non Disclosure Agreement
55478,Humana,s3://ml-legal-restricted/contract-docs/55478/Humana - Cotiviti - BAA - DS - 05052014 - Dynamics_55478.pdf,Humana - Cotiviti - BAA - DS - 05052014 - Dynamics_55478.pdf,BAA,True,--,Fully-Executed/Complete,Business Associate Agreement,Dynamics SVC,ihtech Simko,2019-04-12 15:35:59,2014-05-05,Client,55476.0,Payment Accuracy,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/55478/Humana - Cotiviti - BAA - DS - 05052014 - Dynamics_55478.pdf,Payment Policy Management,HIPAA BUSINESS ASSOCIATE AGREEMENT
55462,Humana,s3://ml-legal-restricted/contract-docs/55462/Humana - Schedule No. 8 (Work Risk Auditing) (Oct 2014) [55462].pdf,Humana - Schedule No. 8 (Work Risk Auditing) (Oct 2014) [55462].pdf,SOW,True,--,Fully-Executed/Complete,Schedule No. 8 Work Risk Auditing,Dynamics SVC,ihtech Simko,2019-04-12 15:35:49,2014-04-01,Client,55452.0,Payment Accuracy,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/55462/Humana - Schedule No. 8 (Work Risk Auditing) (Oct 2014) [55462].pdf,RCA,Schedule number 008 of work risk auditing
10549,Humana,s3://ml-legal-restricted/contract-docs/00010549/Humana NDA 3-28-14.pdf,Humana NDA 3-28-14.pdf,NDA,True,--,Fully-Executed/Complete,Humana NDA  3-28-2014,Dynamics SVC,,2014-04-04 13:24:07,2014-03-28,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/00010549/Humana NDA 3-28-14.pdf,Record Import/Clean Up,Non Disclosure Agreement
55459,Humana,s3://ml-legal-restricted/contract-docs/55459/Humana - Cotiviti - SOW 9 - DS - 11032014 - Dynamics_55459.pdf,Humana - Cotiviti - SOW 9 - DS - 11032014 - Dynamics_55459.pdf,SOW,True,--,Fully-Executed/Complete,Schedule No. 9 Medical Chart Review First Pass Reevaluations,Dynamics SVC,ihtech Simko,2019-04-12 15:35:47,2014-01-01,Client,55452.0,Payment Accuracy,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/55459/Humana - Cotiviti - SOW 9 - DS - 11032014 - Dynamics_55459.pdf,Retrospective Clinical Chart Validation,Schedule Number 009 Medical Chart Review First Pass Reevaluations (Second Reviews)
